index,rank,ur_id,pr_id,similarity_score,create_date,pull_request_date,latest_release_date,user_review,pull_request,url,author,label,relevance
583,2,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjEzMTI3OTY2,0.4158141314983368,2018-09-26 00:42:10,2018-09-04 23:12:00,2018-09-06 16:37:47,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","[WIP] Refactor feedback and quiz to reduce possibility of NPE [Description] Fixes #1876Have refactored some pieces of feedback and quiz to reduce NPE scenario. Have marked the PR as WIP as I have tested it just once and will go through these two modules once again to further handle crash prone cases. issue_#1876: SocketTimeoutException from fetching number of images deleted [Summary:] I logged in to Misaochan, went to Nearby, and the app crashed for me while I was searching for an image to upload to Nearby. Stack trace seems to point to getRevertRespObjectSingle() in ApacheHttpClientMediaWikiApi [Steps to reproduce:] Unsure of how to reproduce, it is not consistent. However, we should handle this exception more gracefully. I think catching it and outputting an error message is sufficient since that method is not essential (it's just used to get user revert rate). [Edit: After looking into it further, this is NOT true - this function is called whenever the user loads ContributionsActivity, and it is nonNull.]",https://github.com/commons-app/apps-android-commons/pull/1881,maskaravivek,0,high
584,3,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjEzMTI3OTY2,0.404649943113327,2018-09-17 18:49:24,2018-09-04 23:12:00,2018-09-06 16:37:47,The app crashes when uploading images. Fix it,"[WIP] Refactor feedback and quiz to reduce possibility of NPE [Description] Fixes #1876Have refactored some pieces of feedback and quiz to reduce NPE scenario. Have marked the PR as WIP as I have tested it just once and will go through these two modules once again to further handle crash prone cases. issue_#1876: SocketTimeoutException from fetching number of images deleted [Summary:] I logged in to Misaochan, went to Nearby, and the app crashed for me while I was searching for an image to upload to Nearby. Stack trace seems to point to getRevertRespObjectSingle() in ApacheHttpClientMediaWikiApi [Steps to reproduce:] Unsure of how to reproduce, it is not consistent. However, we should handle this exception more gracefully. I think catching it and outputting an error message is sufficient since that method is not essential (it's just used to get user revert rate). [Edit: After looking into it further, this is NOT true - this function is called whenever the user loads ContributionsActivity, and it is nonNull.]",https://github.com/commons-app/apps-android-commons/pull/1881,maskaravivek,0,high
585,4,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MjEzMTI3OTY2,0.3212093710899353,2018-12-07 01:24:08,2018-09-04 23:12:00,2018-09-06 16:37:47,Getting error again and again while uploading photos from Google Photos.,"[WIP] Refactor feedback and quiz to reduce possibility of NPE [Description] Fixes #1876Have refactored some pieces of feedback and quiz to reduce NPE scenario. Have marked the PR as WIP as I have tested it just once and will go through these two modules once again to further handle crash prone cases. issue_#1876: SocketTimeoutException from fetching number of images deleted [Summary:] I logged in to Misaochan, went to Nearby, and the app crashed for me while I was searching for an image to upload to Nearby. Stack trace seems to point to getRevertRespObjectSingle() in ApacheHttpClientMediaWikiApi [Steps to reproduce:] Unsure of how to reproduce, it is not consistent. However, we should handle this exception more gracefully. I think catching it and outputting an error message is sufficient since that method is not essential (it's just used to get user revert rate). [Edit: After looking into it further, this is NOT true - this function is called whenever the user loads ContributionsActivity, and it is nonNull.]",https://github.com/commons-app/apps-android-commons/pull/1881,maskaravivek,0,high
586,1,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjEzNjQwNzM0,0.5413593053817749,2018-09-26 00:42:10,2018-09-06 14:33:44,2018-09-06 16:37:47,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Set Traceur to only work in DEBUG mode Fixes #1877 hopefully issue_#1877: android.app.RemoteServiceException crash reports on Play Store This crash has 80 reports on the Play Store, and is our highest crash besides #1876 . Unfortunately, I have no idea what is causing it because the stack trace below is all we have. :/",https://github.com/commons-app/apps-android-commons/pull/1884,misaochan,0,high
587,2,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjEzNjQwNzM0,0.4860076904296875,2018-09-17 18:49:24,2018-09-06 14:33:44,2018-09-06 16:37:47,The app crashes when uploading images. Fix it,"Set Traceur to only work in DEBUG mode Fixes #1877 hopefully issue_#1877: android.app.RemoteServiceException crash reports on Play Store This crash has 80 reports on the Play Store, and is our highest crash besides #1876 . Unfortunately, I have no idea what is causing it because the stack trace below is all we have. :/",https://github.com/commons-app/apps-android-commons/pull/1884,misaochan,0,high
588,3,1c50eb96-d872-4cd3-90b5-c088043f30d7,MDExOlB1bGxSZXF1ZXN0MjEzNjQwNzM0,0.36910611391067505,2019-05-11 14:40:39,2018-09-06 14:33:44,2018-09-06 16:37:47,"it crashes , after pressing the image download button","Set Traceur to only work in DEBUG mode Fixes #1877 hopefully issue_#1877: android.app.RemoteServiceException crash reports on Play Store This crash has 80 reports on the Play Store, and is our highest crash besides #1876 . Unfortunately, I have no idea what is causing it because the stack trace below is all we have. :/",https://github.com/commons-app/apps-android-commons/pull/1884,misaochan,0,high
589,4,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MjEzNjQwNzM0,0.36447474360466003,2018-09-22 13:46:08,2018-09-06 14:33:44,2018-09-06 16:37:47,Crashes whenever I upload a photo,"Set Traceur to only work in DEBUG mode Fixes #1877 hopefully issue_#1877: android.app.RemoteServiceException crash reports on Play Store This crash has 80 reports on the Play Store, and is our highest crash besides #1876 . Unfortunately, I have no idea what is causing it because the stack trace below is all we have. :/",https://github.com/commons-app/apps-android-commons/pull/1884,misaochan,0,high
590,1,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjEzNjYzNTYz,0.4389292895793915,2018-09-17 18:49:24,2018-09-06 15:39:39,2018-09-06 16:37:47,The app crashes when uploading images. Fix it,Bug fix for uploaded images count in achievements activity [Description] Fixes the usage of Achievements object. Making it local instead of global.,https://github.com/commons-app/apps-android-commons/pull/1885,maskaravivek,0,high
591,2,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MjEzNjYzNTYz,0.3290437161922455,2018-09-22 13:46:08,2018-09-06 15:39:39,2018-09-06 16:37:47,Crashes whenever I upload a photo,Bug fix for uploaded images count in achievements activity [Description] Fixes the usage of Achievements object. Making it local instead of global.,https://github.com/commons-app/apps-android-commons/pull/1885,maskaravivek,0,high
592,3,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjEzNjYzNTYz,0.3139113783836365,2018-09-26 00:42:10,2018-09-06 15:39:39,2018-09-06 16:37:47,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.",Bug fix for uploaded images count in achievements activity [Description] Fixes the usage of Achievements object. Making it local instead of global.,https://github.com/commons-app/apps-android-commons/pull/1885,maskaravivek,0,high
593,1,10876925-67d1-4efd-bf6b-f43d86d7238f,MDExOlB1bGxSZXF1ZXN0MjEzNzgwODQy,0.14325177669525146,2019-07-28 22:13:02,2018-09-06 23:50:26,2018-09-28 09:45:45,"Much worse after UI update. When I tap an image, it's zoomed in too far and I can't find a way to zoom out to view it normally. Videos don't work at all anymore. Attempting downloads causes the app to crash.",Merge 2.8 release with master Merge 2.8 release with master,https://github.com/commons-app/apps-android-commons/pull/1887,maskaravivek,0,high
594,2,18e61752-c256-47b7-885a-98e7e8073ba1,MDExOlB1bGxSZXF1ZXN0MjEzNzgwODQy,0.12098927050828934,2019-08-29 04:21:11,2018-09-06 23:50:26,2018-09-28 09:45:45,Login fails every time since the latest update. The previous version worked ok but the repeated use of the notification noise when uploading was very annoying.,Merge 2.8 release with master Merge 2.8 release with master,https://github.com/commons-app/apps-android-commons/pull/1887,maskaravivek,0,high
595,1,b1635779-23a4-4ad5-adea-4e65f042fd71,MDExOlB1bGxSZXF1ZXN0NDgxODI3MzI=,0.5130618810653687,2016-07-28 17:07:32,2015-10-20 10:34:52,2015-11-09 04:33:54,Couldn't create an account due to your IP address is in a range which has been blocked on all wikis. Pleased to say I was able to create my account today. Will check out the app and adjust star rating accordingly.,Signup button Fixes issue #6 issue_#6: Let people create a Wikimedia account within the app,https://github.com/commons-app/apps-android-commons/pull/23,misaochan,0,high
596,1,8d7bb923-08a2-43b4-b75c-c6318e6f56d3,MDExOlB1bGxSZXF1ZXN0NTQ0NDA1MjQ=,0.27586719393730164,2017-01-04 05:28:05,2015-12-23 05:01:45,2016-06-22 03:10:22,The app is now more stable and faster. Upload works well and choosing categories is easy. Searching for nearby missing images is a lot of fun.,Implemented calls to API to extract categories Using Volley for asynchronous networking and JSON/GSON,https://github.com/commons-app/apps-android-commons/pull/33,misaochan,0,high
597,1,8d7bb923-08a2-43b4-b75c-c6318e6f56d3,MDExOlB1bGxSZXF1ZXN0NTQ0NTE5NjM=,0.18998503684997559,2017-01-04 05:28:05,2015-12-23 09:22:21,2016-06-22 03:10:22,The app is now more stable and faster. Upload works well and choosing categories is easy. Searching for nearby missing images is a lot of fun.,Displays categories As per feedback received,https://github.com/commons-app/apps-android-commons/pull/34,misaochan,0,high
598,1,8d7bb923-08a2-43b4-b75c-c6318e6f56d3,MDExOlB1bGxSZXF1ZXN0NTU0NDg2ODY=,0.5002843737602234,2017-01-04 05:28:05,2016-01-08 10:55:22,2016-06-22 03:10:22,The app is now more stable and faster. Upload works well and choosing categories is easy. Searching for nearby missing images is a lot of fun.,Fix image URI bug in real device This seems to fix the issue on my real device and displays nearby category suggestions. @nicolas-raoul could you please try this build with your device and see if it fixes it for you? I will push the fix through to Google Play if it works.,https://github.com/commons-app/apps-android-commons/pull/38,misaochan,0,high
599,2,729c842b-99e1-4201-88df-2e280219e8fb,MDExOlB1bGxSZXF1ZXN0NTU0NDg2ODY=,0.2734982669353485,2016-08-02 21:44:31,2016-01-08 10:55:22,2016-06-22 03:10:22,The handy app for photographers who wants to contribute to wikimedia ptojects. I use this when I visit nearby for uploading photo to commons instantly.,Fix image URI bug in real device This seems to fix the issue on my real device and displays nearby category suggestions. @nicolas-raoul could you please try this build with your device and see if it fixes it for you? I will push the fix through to Google Play if it works.,https://github.com/commons-app/apps-android-commons/pull/38,misaochan,0,medium
600,1,b6f89f4e-da9f-4ab6-a148-f0e89372ef6f,MDExOlB1bGxSZXF1ZXN0NTUyOTk4Mzg=,0.2486788034439087,2017-06-12 17:46:42,2016-01-07 04:55:21,2016-06-22 03:10:22,"Undoubtedly, Wikimedia Commons Android is a great app. It would have been better if there was a resume option when the data connection fails or stops as a result of poor network. Once the internet connection is lost, It has to be uploaded again. It is time consuming and also data. Please fix it. Thank you.","Caching For https://phabricator.wikimedia.org/T119282 task. Will work on the refactoring of ResponseListeners etc on another branch after we have concluded what we want to do, and will hopefully merge this branch with that later.",https://github.com/commons-app/apps-android-commons/pull/37,misaochan,0,medium
